url_length,num_subdomains,contains_ip,num_special_chars,https_token,digit_ratio,shortened_url,num_hyphens,tld_position,num_suspicious_words,num_parameters,email_in_url,shannon_entropy,relative_entropy,url_length,num_subdomains,contains_ip,num_special_chars,https_token,digit_ratio,shortened_url,num_hyphens,tld_position,num_suspicious_words,num_parameters,email_in_url,shannon_entropy,relative_entropy,status
39,2,False,4,1,0.0,0,1,0,0,0,0,4.079772731460867,0.7718944675395188,39,2,False,4,1,0.0,0,1,0,0,0,0,4.079772731460867,0.7718944675395188,1
40,1,False,6,0,0.0,0,0,0,0,0,0,4.275070520364182,0.8032935515365439,40,1,False,6,0,0.0,0,0,0,0,0,0,4.275070520364182,0.8032935515365439,1
32,2,False,3,0,0.0,0,0,0,0,0,0,3.8667292966721747,0.7733458593344349,32,2,False,3,0,0.0,0,0,0,0,0,0,3.8667292966721747,0.7733458593344349,0
60,2,False,6,0,0.16666666666666666,0,0,0,0,0,0,4.710649970428229,0.7974838697588821,60,2,False,6,0,0.16666666666666666,0,0,0,0,0,0,4.710649970428229,0.7974838697588821,1
21,3,True,3,0,0.47619047619047616,0,0,0,0,0,0,3.5225715891363594,0.8019847497514958,21,3,True,3,0,0.47619047619047616,0,0,0,0,0,0,3.5225715891363594,0.8019847497514958,1
38,2,False,5,0,0.0,0,0,0,0,0,0,4.290966250901473,0.8176496797848922,38,2,False,5,0,0.0,0,0,0,0,0,0,4.290966250901473,0.8176496797848922,0
21,1,False,3,0,0.14285714285714285,1,0,0,0,0,0,3.844232898763191,0.8752174601104241,21,1,False,3,0,0.14285714285714285,1,0,0,0,0,0,3.844232898763191,0.8752174601104241,1
76,4,False,5,0,0.11842105263157894,0,1,0,2,0,0,4.49745958660599,0.719832228675647,76,4,False,5,0,0.11842105263157894,0,1,0,2,0,0,4.49745958660599,0.719832228675647,1
64,1,False,8,1,0.0,0,1,0,0,0,0,4.217595799344165,0.7029326332240275,64,1,False,8,1,0.0,0,1,0,0,0,0,4.217595799344165,0.7029326332240275,1
64,4,False,7,0,0.015625,0,2,0,1,0,0,4.134373587245975,0.6890622645409957,64,4,False,7,0,0.015625,0,2,0,1,0,0,4.134373587245975,0.6890622645409957,1
43,1,False,5,0,0.0,0,0,0,0,0,0,3.9987280573706054,0.7369209277718215,43,1,False,5,0,0.0,0,0,0,0,0,0,3.9987280573706054,0.7369209277718215,1
34,2,False,3,1,0.0,0,0,0,0,0,0,3.917626443873359,0.7700550482862158,34,2,False,3,1,0.0,0,0,0,0,0,0,3.917626443873359,0.7700550482862158,0
55,2,False,5,0,0.03636363636363636,0,0,0,0,0,0,4.490564832439369,0.7767316089905871,55,2,False,5,0,0.03636363636363636,0,0,0,0,0,0,4.490564832439369,0.7767316089905871,0
30,1,False,4,0,0.0,0,0,0,0,0,0,3.9898980954642873,0.8131214702514654,30,1,False,4,0,0.0,0,0,0,0,0,0,3.9898980954642873,0.8131214702514654,0
79,2,False,10,1,0.0,0,0,0,1,0,0,4.302880433249067,0.6825872607471878,79,2,False,10,1,0.0,0,0,0,1,0,0,4.302880433249067,0.6825872607471878,1
58,2,False,5,1,0.05172413793103448,0,0,0,0,0,0,4.204254323388026,0.7176968185600043,58,2,False,5,1,0.05172413793103448,0,0,0,0,0,0,4.204254323388026,0.7176968185600043,1
23,2,False,2,0,0.0,0,0,0,0,0,0,3.882045108136863,0.8581832515721015,23,2,False,2,0,0.0,0,0,0,0,0,0,3.882045108136863,0.8581832515721015,0
45,1,False,7,0,0.0,0,1,0,0,1,1,4.413423651596767,0.8036310466036235,45,1,False,7,0,0.0,0,1,0,0,1,1,4.413423651596767,0.8036310466036235,1
114,2,False,11,0,0.2543859649122807,0,1,0,0,0,0,4.851953119458865,0.7100879875719721,114,2,False,11,0,0.2543859649122807,0,1,0,0,0,0,4.851953119458865,0.7100879875719721,1
27,2,False,3,0,0.0,0,0,0,0,0,0,3.810081020521731,0.8012978264550209,27,2,False,3,0,0.0,0,0,0,0,0,0,3.810081020521731,0.8012978264550209,1
127,4,False,13,1,0.13385826771653545,0,1,0,2,3,0,4.684556674627414,0.6703059137142229,127,4,False,13,1,0.13385826771653545,0,1,0,2,3,0,4.684556674627414,0.6703059137142229,1
34,2,False,4,1,0.0,0,1,0,0,0,0,4.079678649882975,0.8019082944063957,34,2,False,4,1,0.0,0,1,0,0,0,0,4.079678649882975,0.8019082944063957,1
131,1,False,16,1,0.061068702290076333,0,1,0,0,1,0,4.820739224276872,0.6854044216056815,131,1,False,16,1,0.061068702290076333,0,1,0,0,1,0,4.820739224276872,0.6854044216056815,1
38,2,False,4,0,0.10526315789473684,0,0,0,0,0,0,4.273728829005325,0.814365064695985,38,2,False,4,0,0.10526315789473684,0,0,0,0,0,0,4.273728829005325,0.814365064695985,1
49,2,False,7,0,0.0,0,0,0,0,0,0,4.132481466909276,0.7360097995518932,49,2,False,7,0,0.0,0,0,0,0,0,0,4.132481466909276,0.7360097995518932,0
127,1,False,16,0,0.03937007874015748,0,0,0,1,0,0,4.49965774406696,0.6438490139043886,127,1,False,16,0,0.03937007874015748,0,0,0,1,0,0,4.49965774406696,0.6438490139043886,1
35,1,False,6,1,0.02857142857142857,0,1,0,0,0,0,4.307714802597437,0.8398278645117812,35,1,False,6,1,0.02857142857142857,0,1,0,0,0,0,4.307714802597437,0.8398278645117812,1
28,2,False,3,1,0.0,0,0,0,0,0,0,3.9677201004744997,0.8253437003932028,28,2,False,3,1,0.0,0,0,0,0,0,0,3.9677201004744997,0.8253437003932028,0
24,2,False,3,0,0.0,0,0,0,0,0,0,3.6572682296173897,0.7976658978218792,24,2,False,3,0,0.0,0,0,0,0,0,0,3.6572682296173897,0.7976658978218792,0
97,1,False,13,1,0.05154639175257732,0,0,0,0,2,1,4.701242838584813,0.7123189276885784,97,1,False,13,1,0.05154639175257732,0,0,0,0,2,1,4.701242838584813,0.7123189276885784,1
28,2,False,3,1,0.0,0,0,0,0,0,0,4.012188403968661,0.8345937566538978,28,2,False,3,1,0.0,0,0,0,0,0,0,4.012188403968661,0.8345937566538978,0
63,4,False,6,0,0.047619047619047616,0,1,0,0,0,0,4.181479480487735,0.6995622647766722,63,4,False,6,0,0.047619047619047616,0,1,0,0,0,0,4.181479480487735,0.6995622647766722,1
61,2,False,7,1,0.13114754098360656,0,0,0,0,0,0,4.447073510283904,0.7498348446689659,61,2,False,7,1,0.13114754098360656,0,0,0,0,0,0,4.447073510283904,0.7498348446689659,1
36,2,False,2,0,0.0,0,0,0,0,0,0,4.037844793048882,0.7810257966841684,36,2,False,2,0,0.0,0,0,0,0,0,0,4.037844793048882,0.7810257966841684,0
125,2,False,16,1,0.088,0,1,0,0,0,0,4.678963157893023,0.6717065827311937,125,2,False,16,1,0.088,0,1,0,0,0,0,4.678963157893023,0.6717065827311937,0
45,1,False,6,0,0.022222222222222223,0,0,0,1,0,0,4.119087818311511,0.7500360526876415,45,1,False,6,0,0.022222222222222223,0,0,0,1,0,0,4.119087818311511,0.7500360526876415,1
58,2,False,6,1,0.0,0,0,0,0,0,0,4.223325823567663,0.7209524624747762,58,2,False,6,1,0.0,0,0,0,0,0,0,4.223325823567663,0.7209524624747762,0
41,2,False,2,0,0.0,0,0,0,0,0,0,4.1291488832375896,0.7707155954208863,41,2,False,2,0,0.0,0,0,0,0,0,0,4.1291488832375896,0.7707155954208863,1
72,2,False,6,1,0.0,0,0,0,0,0,0,4.214589329199092,0.6830859902209295,72,2,False,6,1,0.0,0,0,0,0,0,0,4.214589329199092,0.6830859902209295,1
44,3,False,4,0,0.13636363636363635,0,0,0,0,0,0,4.215002357224491,0.7720588243720099,44,3,False,4,0,0.13636363636363635,0,0,0,0,0,0,4.215002357224491,0.7720588243720099,0
23,1,False,3,0,0.0,0,0,0,1,0,0,3.9361804341297555,0.870150662766814,23,1,False,3,0,0.0,0,0,0,1,0,0,3.9361804341297555,0.870150662766814,1
25,2,False,4,0,0.0,0,0,0,0,0,0,3.703465189601646,0.7974978204011315,25,2,False,4,0,0.0,0,0,0,0,0,0,3.703465189601646,0.7974978204011315,1
22,2,False,3,1,0.045454545454545456,0,0,0,0,0,0,3.754441845713344,0.8419103972852526,22,2,False,3,1,0.045454545454545456,0,0,0,0,0,0,3.754441845713344,0.8419103972852526,1
20,1,False,3,1,0.15,0,0,0,0,0,0,3.884183719779189,0.8987154886667355,20,1,False,3,1,0.15,0,0,0,0,0,0,3.884183719779189,0.8987154886667355,1
37,2,False,3,1,0.0,0,0,0,0,0,0,3.8570452570530653,0.7403934705512801,37,2,False,3,1,0.0,0,0,0,0,0,0,3.8570452570530653,0.7403934705512801,0
22,2,False,3,1,0.0,0,0,0,0,0,0,3.4474015047059154,0.7730584970286783,22,2,False,3,1,0.0,0,0,0,0,0,0,3.4474015047059154,0.7730584970286783,0
59,2,False,5,1,0.03389830508474576,0,0,0,0,0,0,4.624357778895272,0.786102053123371,59,2,False,5,1,0.03389830508474576,0,0,0,0,0,0,4.624357778895272,0.786102053123371,0
43,4,False,2,0,0.0,0,0,0,0,0,0,4.175696440497044,0.769534224602406,43,4,False,2,0,0.0,0,0,0,0,0,0,4.175696440497044,0.769534224602406,1
33,2,False,4,1,0.0,0,0,0,0,0,0,4.051821770808045,0.8032325934364852,33,2,False,4,1,0.0,0,0,0,0,0,0,4.051821770808045,0.8032325934364852,0
61,1,False,9,0,0.08196721311475409,0,0,0,0,0,0,4.465424583706262,0.7529290760229882,61,1,False,9,0,0.08196721311475409,0,0,0,0,0,0,4.465424583706262,0.7529290760229882,0
52,1,False,5,1,0.0,0,0,0,0,0,0,4.051428065028507,0.7107220259053407,52,1,False,5,1,0.0,0,0,0,0,0,0,4.051428065028507,0.7107220259053407,0
126,4,False,13,0,0.19047619047619047,0,1,0,2,3,0,4.78196556036753,0.685362435332653,126,4,False,13,0,0.19047619047619047,0,1,0,2,3,0,4.78196556036753,0.685362435332653,1
81,1,False,10,0,0.0,0,0,0,0,0,0,4.1948413989337325,0.661662562525152,81,1,False,10,0,0.0,0,0,0,0,0,0,4.1948413989337325,0.661662562525152,1
38,2,False,4,1,0.0,0,0,0,0,0,0,3.8725416580096272,0.7379182826152534,38,2,False,4,1,0.0,0,0,0,0,0,0,3.8725416580096272,0.7379182826152534,0
32,2,False,3,0,0.0,0,0,0,0,0,0,3.9025182662886326,0.7805036532577265,32,2,False,3,0,0.0,0,0,0,0,0,0,3.9025182662886326,0.7805036532577265,0
77,2,False,6,0,0.0,0,0,0,0,0,0,4.3670731514113275,0.6968600451048838,77,2,False,6,0,0.0,0,0,0,0,0,0,4.3670731514113275,0.6968600451048838,1
42,2,False,3,1,0.0,0,0,0,0,0,0,3.673726721174379,0.6812890327367338,42,2,False,3,1,0.0,0,0,0,0,0,0,3.673726721174379,0.6812890327367338,1
44,1,False,5,1,0.0,0,0,0,0,0,0,4.032820256519866,0.7386886654560716,44,1,False,5,1,0.0,0,0,0,0,0,0,4.032820256519866,0.7386886654560716,1
26,2,False,3,1,0.0,0,0,0,0,0,0,3.8441065448145375,0.8178184968479473,26,2,False,3,1,0.0,0,0,0,0,0,0,3.8441065448145375,0.8178184968479473,0
42,2,False,5,0,0.0,0,0,0,0,0,0,4.39293245965883,0.8146650345734044,42,2,False,5,0,0.0,0,0,0,0,0,0,4.39293245965883,0.8146650345734044,1
29,2,False,3,1,0.0,0,0,0,0,0,0,3.788341339656749,0.7798180650472607,29,2,False,3,1,0.0,0,0,0,0,0,0,3.788341339656749,0.7798180650472607,0
47,1,False,4,1,0.10638297872340426,0,0,0,0,0,0,4.738322298984016,0.8530464496130823,47,1,False,4,1,0.10638297872340426,0,0,0,0,0,0,4.738322298984016,0.8530464496130823,1
71,2,False,8,0,0.0,0,0,0,0,0,0,4.2067154719243804,0.6840469030965944,71,2,False,8,0,0.0,0,0,0,0,0,0,4.2067154719243804,0.6840469030965944,1
30,1,False,5,1,0.0,0,2,0,1,0,0,3.8314018453921714,0.7808207195043498,30,1,False,5,1,0.0,0,2,0,1,0,0,3.8314018453921714,0.7808207195043498,1
68,2,False,10,0,0.17647058823529413,0,0,0,0,0,0,4.575786554199293,0.7516738374471039,68,2,False,10,0,0.17647058823529413,0,0,0,0,0,0,4.575786554199293,0.7516738374471039,0
213,2,False,12,0,0.3568075117370892,0,0,0,1,3,0,4.663949853713905,0.6029896509001363,213,2,False,12,0,0.3568075117370892,0,0,0,1,3,0,4.663949853713905,0.6029896509001363,1
53,2,False,7,0,0.0,0,0,0,0,0,0,4.072286379811228,0.7109537243253797,53,2,False,7,0,0.0,0,0,0,0,0,0,4.072286379811228,0.7109537243253797,0
36,2,False,3,0,0.0,0,0,0,0,0,0,4.0067499186387785,0.7750112269560913,36,2,False,3,0,0.0,0,0,0,0,0,0,4.0067499186387785,0.7750112269560913,0
188,3,True,10,0,0.4787234042553192,0,0,0,1,3,0,4.693104493863842,0.6212256664135535,188,3,True,10,0,0.4787234042553192,0,0,0,1,3,0,4.693104493863842,0.6212256664135535,1
126,2,False,11,0,0.373015873015873,0,4,0,0,1,0,4.819885997577592,0.6907972806629004,126,2,False,11,0,0.373015873015873,0,4,0,0,1,0,4.819885997577592,0.6907972806629004,1
30,2,False,3,1,0.0,0,0,0,0,0,0,3.9647351787255047,0.8079933924497507,30,2,False,3,1,0.0,0,0,0,0,0,0,3.9647351787255047,0.8079933924497507,0
60,1,False,10,0,0.08333333333333333,0,1,0,0,0,0,4.43624341298306,0.7510285388189156,60,1,False,10,0,0.08333333333333333,0,1,0,0,0,0,4.43624341298306,0.7510285388189156,1
126,2,False,11,0,0.373015873015873,0,4,0,0,1,0,4.8755641039481805,0.6987771964726504,126,2,False,11,0,0.373015873015873,0,4,0,0,1,0,4.8755641039481805,0.6987771964726504,1
41,2,False,4,0,0.0,0,0,0,0,0,0,4.015611760504575,0.7495236176976372,41,2,False,4,0,0.0,0,0,0,0,0,0,4.015611760504575,0.7495236176976372,0
73,2,False,7,0,0.0273972602739726,0,0,0,0,0,0,4.212584403421609,0.6805660424378539,73,2,False,7,0,0.0273972602739726,0,0,0,0,0,0,4.212584403421609,0.6805660424378539,0
37,3,False,3,1,0.0,0,0,0,0,0,0,4.026360459931185,0.7728950001734151,37,3,False,3,1,0.0,0,0,0,0,0,0,4.026360459931185,0.7728950001734151,0
63,1,False,6,0,0.0,0,0,0,0,0,0,4.163965146396304,0.6966321135514345,63,1,False,6,0,0.0,0,0,0,0,0,0,4.163965146396304,0.6966321135514345,1
29,2,False,3,1,0.0,0,0,0,0,0,0,3.9952378913808873,0.8224070648666609,29,2,False,3,1,0.0,0,0,0,0,0,0,3.9952378913808873,0.8224070648666609,0
50,2,False,7,0,0.06,0,1,0,0,1,0,4.613660689688187,0.8174660258082058,50,2,False,7,0,0.06,0,1,0,0,1,0,4.613660689688187,0.8174660258082058,1
41,2,False,6,0,0.0,0,0,0,0,0,0,4.037089431754239,0.7535324768241844,41,2,False,6,0,0.0,0,0,0,0,0,0,4.037089431754239,0.7535324768241844,0
51,1,False,4,0,0.35294117647058826,0,0,0,0,0,0,4.43674789082142,0.7821606496947554,51,1,False,4,0,0.35294117647058826,0,0,0,0,0,0,4.43674789082142,0.7821606496947554,1
64,2,False,6,0,0.046875,0,0,0,0,0,0,4.2019583991099205,0.7003263998516535,64,2,False,6,0,0.046875,0,0,0,0,0,0,4.2019583991099205,0.7003263998516535,1
61,2,False,6,0,0.0,0,0,0,0,0,0,4.216879346677897,0.7110210934431191,61,2,False,6,0,0.0,0,0,0,0,0,0,4.216879346677897,0.7110210934431191,0
33,1,False,4,0,0.0,0,0,0,0,0,0,3.930609649595924,0.7792035191127809,33,1,False,4,0,0.0,0,0,0,0,0,0,3.930609649595924,0.7792035191127809,1
31,2,False,4,0,0.0,0,1,0,0,0,0,3.9937305842314763,0.8061308704821195,31,2,False,4,0,0.0,0,1,0,0,0,0,3.9937305842314763,0.8061308704821195,0
129,5,False,14,0,0.17054263565891473,0,1,0,2,3,0,4.732509521139323,0.6749901762888487,129,5,False,14,0,0.17054263565891473,0,1,0,2,3,0,4.732509521139323,0.6749901762888487,1
29,2,False,3,0,0.0,0,0,0,0,0,0,3.512479270691232,0.7230327319547271,29,2,False,3,0,0.0,0,0,0,0,0,0,3.512479270691232,0.7230327319547271,0
36,2,False,3,1,0.0,0,0,0,0,0,0,3.927451224964518,0.7596727658271315,36,2,False,3,1,0.0,0,0,0,0,0,0,3.927451224964518,0.7596727658271315,1
84,2,False,12,0,0.10714285714285714,0,1,0,0,0,0,4.538284246065724,0.7099591503221875,84,2,False,12,0,0.10714285714285714,0,1,0,0,0,0,4.538284246065724,0.7099591503221875,0
124,4,False,13,0,0.1532258064516129,0,1,0,2,3,0,4.740559775036876,0.6816833410291159,124,4,False,13,0,0.1532258064516129,0,1,0,2,3,0,4.740559775036876,0.6816833410291159,1
42,2,False,4,0,0.0,0,0,0,0,0,0,4.157214970851922,0.7709514564722402,42,2,False,4,0,0.0,0,0,0,0,0,0,4.157214970851922,0.7709514564722402,0
31,2,False,4,1,0.0,0,1,0,0,0,0,3.9377519554085865,0.7948316353861008,31,2,False,4,1,0.0,0,1,0,0,0,0,3.9377519554085865,0.7948316353861008,0
29,2,False,3,0,0.0,0,0,0,0,0,0,3.7848977027564086,0.7791092032991818,29,2,False,3,0,0.0,0,0,0,0,0,0,3.7848977027564086,0.7791092032991818,1
30,2,False,3,0,0.0,0,0,0,0,0,0,3.9898980954642878,0.8131214702514654,30,2,False,3,0,0.0,0,0,0,0,0,0,3.9898980954642878,0.8131214702514654,0
23,2,False,3,1,0.0,0,0,0,0,0,0,3.729446194905257,0.8244490141030474,23,2,False,3,1,0.0,0,0,0,0,0,0,3.729446194905257,0.8244490141030474,0
36,2,False,4,0,0.0,0,0,0,0,0,0,3.8847954873731334,0.751422019911188,36,2,False,4,0,0.0,0,0,0,0,0,0,3.8847954873731334,0.751422019911188,1
26,2,False,3,1,0.0,0,0,0,0,0,0,3.8731406795131327,0.8239953944234102,26,2,False,3,1,0.0,0,0,0,0,0,0,3.8731406795131327,0.8239953944234102,0
33,1,False,3,0,0.0,0,0,0,0,0,0,4.066677073707229,0.8061775066505766,33,1,False,3,0,0.0,0,0,0,0,0,0,4.066677073707229,0.8061775066505766,1
131,1,False,5,1,0.4351145038167939,0,0,0,0,0,0,4.702642468650774,0.6686136277631551,131,1,False,5,1,0.4351145038167939,0,0,0,0,0,0,4.702642468650774,0.6686136277631551,1
51,3,False,5,0,0.19607843137254902,0,2,0,0,0,0,4.509989802458864,0.7950725713547042,51,3,False,5,0,0.19607843137254902,0,2,0,0,0,0,4.509989802458864,0.7950725713547042,1
43,2,False,5,1,0.0,0,0,0,0,0,0,4.2222080684040195,0.7781057982372294,43,2,False,5,1,0.0,0,0,0,0,0,0,4.2222080684040195,0.7781057982372294,0
25,2,False,4,1,0.0,0,0,0,0,0,0,3.8936606896881845,0.8384541920702906,25,2,False,4,1,0.0,0,0,0,0,0,0,3.8936606896881845,0.8384541920702906,0
40,1,False,5,0,0.0,0,1,0,1,0,0,4.081687083026441,0.7669564507922629,40,1,False,5,0,0.0,0,1,0,1,0,0,4.081687083026441,0.7669564507922629,1
137,2,False,14,1,0.043795620437956206,0,1,0,0,1,0,5.290637266720943,0.7453667727737665,137,2,False,14,1,0.043795620437956206,0,1,0,0,1,0,5.290637266720943,0.7453667727737665,1
28,1,False,3,0,0.0,0,0,0,0,0,0,3.9407598325400897,0.8197355711055756,28,1,False,3,0,0.0,0,0,0,0,0,0,3.9407598325400897,0.8197355711055756,0
23,3,False,3,0,0.0,0,0,0,0,0,0,3.555533151426996,0.7860029741973945,23,3,False,3,0,0.0,0,0,0,0,0,0,3.555533151426996,0.7860029741973945,0
134,2,False,14,0,0.34328358208955223,0,0,0,0,1,1,4.964692972572058,0.7026083083237198,134,2,False,14,0,0.34328358208955223,0,0,0,0,1,1,4.964692972572058,0.7026083083237198,1
69,4,False,3,0,0.07246376811594203,0,0,0,0,0,0,4.498472515766562,0.7364253916958532,69,4,False,3,0,0.07246376811594203,0,0,0,0,0,0,4.498472515766562,0.7364253916958532,1
55,2,False,7,1,0.01818181818181818,0,0,0,0,0,0,4.130979714739804,0.7145342824934368,55,2,False,7,1,0.01818181818181818,0,0,0,0,0,0,4.130979714739804,0.7145342824934368,1
33,1,False,5,1,0.0,0,0,0,0,0,0,3.8589572866686432,0.7649991644902294,33,1,False,5,1,0.0,0,0,0,0,0,0,3.8589572866686432,0.7649991644902294,1
44,2,False,5,1,0.0,0,1,0,0,0,0,4.217859107657963,0.7725820932089562,44,2,False,5,1,0.0,0,1,0,0,0,0,4.217859107657963,0.7725820932089562,1
132,2,False,8,1,0.030303030303030304,0,0,0,0,1,0,5.377505627696724,0.7633737602669034,132,2,False,8,1,0.030303030303030304,0,0,0,0,1,0,5.377505627696724,0.7633737602669034,1
94,2,False,8,1,0.07446808510638298,0,0,0,0,1,0,5.148855176279573,0.7855344237132023,94,2,False,8,1,0.07446808510638298,0,0,0,0,1,0,5.148855176279573,0.7855344237132023,1
84,1,False,10,0,0.0,0,0,0,0,0,0,4.145610244817931,0.6485300980275508,84,1,False,10,0,0.0,0,0,0,0,0,0,4.145610244817931,0.6485300980275508,0
45,1,False,5,0,0.0,0,0,0,2,0,0,4.116868585642403,0.7496319572702693,45,1,False,5,0,0.0,0,0,0,2,0,0,4.116868585642403,0.7496319572702693,1
49,2,False,7,0,0.0,0,0,0,0,0,0,4.3853459470228096,0.7810458721422803,49,2,False,7,0,0.0,0,0,0,0,0,0,4.3853459470228096,0.7810458721422803,0
70,2,False,9,1,0.0,0,0,0,0,0,0,4.26992618953895,0.6966436657818453,70,2,False,9,1,0.0,0,0,0,0,0,0,4.26992618953895,0.6966436657818453,0
63,1,False,7,0,0.0,0,0,0,0,0,0,4.404622678743983,0.7368941617452165,63,1,False,7,0,0.0,0,0,0,0,0,0,4.404622678743983,0.7368941617452165,0
49,1,False,6,0,0.0,0,0,0,0,0,0,4.245453029221314,0.756130440769078,49,1,False,6,0,0.0,0,0,0,0,0,0,4.245453029221314,0.756130440769078,0
24,2,False,2,0,0.0,0,0,0,0,0,0,3.7720552088742005,0.8227014306618439,24,2,False,2,0,0.0,0,0,0,0,0,0,3.7720552088742005,0.8227014306618439,1
102,1,False,15,0,0.16666666666666666,0,0,0,0,2,0,5.19234963774057,0.7781802525506252,102,1,False,15,0,0.16666666666666666,0,0,0,0,2,0,5.19234963774057,0.7781802525506252,1
93,2,False,9,0,0.0,0,0,0,0,0,0,4.324316211494255,0.6612954871425609,93,2,False,9,0,0.0,0,0,0,0,0,0,4.324316211494255,0.6612954871425609,0
62,2,False,9,0,0.0,0,1,0,0,0,0,4.433956900894439,0.744677647453371,62,2,False,9,0,0.0,0,1,0,0,0,0,4.433956900894439,0.744677647453371,0
48,6,False,2,0,0.0,0,0,0,1,0,0,4.1415414066556515,0.7415522317510416,48,6,False,2,0,0.0,0,0,0,1,0,0,4.1415414066556515,0.7415522317510416,1
48,2,False,5,1,0.0,0,1,0,0,0,0,4.157268229617389,0.7443681545006943,48,2,False,5,1,0.0,0,1,0,0,0,0,4.157268229617389,0.7443681545006943,0
38,2,False,5,0,0.05263157894736842,0,0,0,0,0,0,4.293594289588574,0.8181504562686315,38,2,False,5,0,0.05263157894736842,0,0,0,0,0,0,4.293594289588574,0.8181504562686315,1
33,2,False,3,0,0.0,0,0,0,0,0,0,3.9801694078807643,0.7890282388139337,33,2,False,3,0,0.0,0,0,0,0,0,0,3.9801694078807643,0.7890282388139337,0
57,4,False,6,1,0.05263157894736842,0,0,0,0,0,0,4.1835344270007955,0.7172318382210863,57,4,False,6,1,0.05263157894736842,0,0,0,0,0,0,4.1835344270007955,0.7172318382210863,1
18,1,False,4,0,0.0,0,0,0,0,0,0,3.3921472236645345,0.8134791926692311,18,1,False,4,0,0.0,0,0,0,0,0,0,3.3921472236645345,0.8134791926692311,1
22,1,False,3,0,0.0,0,0,0,0,0,0,3.6292196865240958,0.8138301014318735,22,1,False,3,0,0.0,0,0,0,0,0,0,3.6292196865240958,0.8138301014318735,1
32,2,False,6,0,0.125,0,0,0,0,0,0,4.077819531114783,0.8155639062229566,32,2,False,6,0,0.125,0,0,0,0,0,0,4.077819531114783,0.8155639062229566,1
33,2,False,4,1,0.0,0,0,0,0,0,0,3.801377452429548,0.7535845460292876,33,2,False,4,1,0.0,0,0,0,0,0,0,3.801377452429548,0.7535845460292876,1
45,2,False,4,1,0.0,0,0,0,0,0,0,4.197082818407666,0.764237998502303,45,2,False,4,1,0.0,0,0,0,0,0,0,4.197082818407666,0.764237998502303,0
29,2,False,3,1,0.0,0,0,0,0,0,0,3.9952378913808873,0.8224070648666609,29,2,False,3,1,0.0,0,0,0,0,0,0,3.9952378913808873,0.8224070648666609,1
42,2,False,5,1,0.023809523809523808,0,0,0,0,0,0,3.89484473255064,0.7222951520060098,42,2,False,5,1,0.023809523809523808,0,0,0,0,0,0,3.89484473255064,0.7222951520060098,0
48,2,False,6,0,0.08333333333333333,0,0,0,0,1,0,4.381328385912463,0.7844866255318144,48,2,False,6,0,0.08333333333333333,0,0,0,0,1,0,4.381328385912463,0.7844866255318144,1
73,2,False,9,0,0.0,0,0,0,0,0,0,4.3392275187457585,0.7010259301324843,73,2,False,9,0,0.0,0,0,0,0,0,0,4.3392275187457585,0.7010259301324843,1
31,2,False,4,0,0.12903225806451613,0,0,0,0,0,0,3.8890495359141686,0.7850010964968143,31,2,False,4,0,0.12903225806451613,0,0,0,0,0,0,3.8890495359141686,0.7850010964968143,0
29,3,False,3,0,0.20689655172413793,0,0,0,0,0,0,3.9523029776623857,0.8135690488757453,29,3,False,3,0,0.20689655172413793,0,0,0,0,0,0,3.9523029776623857,0.8135690488757453,1
68,2,False,8,0,0.10294117647058823,0,0,0,0,0,0,4.603729709050618,0.7562641167769381,68,2,False,8,0,0.10294117647058823,0,0,0,0,0,0,4.603729709050618,0.7562641167769381,0
64,2,False,7,0,0.03125,0,0,1,0,1,0,4.386587797403417,0.7310979662339028,64,2,False,7,0,0.03125,0,0,1,0,1,0,4.386587797403417,0.7310979662339028,1
27,1,False,4,0,0.0,0,0,0,0,0,0,3.7639657428240825,0.7915993261904688,27,1,False,4,0,0.0,0,0,0,0,0,0,3.7639657428240825,0.7915993261904688,1
56,1,False,6,1,0.14285714285714285,0,0,0,0,1,0,5.030394654123197,0.8662109896222561,56,1,False,6,1,0.14285714285714285,0,0,0,0,1,0,5.030394654123197,0.8662109896222561,1
38,2,False,5,1,0.0,0,0,0,0,0,0,3.7904517769895283,0.7222759398409277,38,2,False,5,1,0.0,0,0,0,0,0,0,3.7904517769895283,0.7222759398409277,0
74,3,False,7,0,0.08108108108108109,0,1,0,0,0,0,4.582726386643206,0.7380241249591906,74,3,False,7,0,0.08108108108108109,0,1,0,0,0,0,4.582726386643206,0.7380241249591906,1
30,2,False,4,1,0.0,0,1,0,0,0,0,3.9898980954642873,0.8131214702514654,30,2,False,4,1,0.0,0,1,0,0,0,0,3.9898980954642873,0.8131214702514654,1
62,1,False,5,0,0.25806451612903225,0,0,0,0,0,0,4.475990818584543,0.7517371926042046,62,1,False,5,0,0.25806451612903225,0,0,0,0,0,0,4.475990818584543,0.7517371926042046,1
45,2,False,4,0,0.4888888888888889,0,0,0,0,0,0,4.394429141101805,0.8001723760671416,45,2,False,4,0,0.4888888888888889,0,0,0,0,0,0,4.394429141101805,0.8001723760671416,1
45,2,False,5,1,0.0,0,2,0,0,0,0,4.463749485074333,0.8127947719609532,45,2,False,5,1,0.0,0,2,0,0,0,0,4.463749485074333,0.8127947719609532,1
20,2,False,2,0,0.0,0,0,0,0,0,0,3.3841837197791884,0.7830263820868557,20,2,False,2,0,0.0,0,0,0,0,0,0,3.3841837197791884,0.7830263820868557,0
